location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20171006T0000,8.170529,12.960529,10.8005295,55.0,90.0,73.166664,1017.2,1026.8,1021.8044,2.3,0.0,48.125,0.0,0.9583333,48.125,418.0815,2077.26,935.5524,1141.7075,1.24992,1.5919274,4.0,94.0,46.0,7.5599995,27.0,19.080002,3.8268526,22.565422,13.930867,298.88864,5.6233797,27.162708,18.63186,304.0172,17.283749,33.839996,27.622915,324.65845,16.489416,44.15103,27.51763,326.09418,31.035257,82.91731,50.343136,322.2453,92.93579,125.776085,110.8294,326.08035,145.0,219.0,180.66667,1489.0,1547.0,1510.6666,3023.0,3077.0,3043.5417,5567.0,5667.0,5601.1665,8.66,13.1,11.027083,-1.13,4.62,0.38625002,-9.89,-1.57,-7.21625,8.05,17.63,11.870833,9.970001,14.110016,12.372922,0.255,0.281,0.26754168,1.0830708,6.5598307,3.5601127
20171007T0000,6.0105286,16.250528,11.322612,44.0,79.0,61.333332,1019.9,1027.6,1024.3333,0.0,0.0,47.149998,43.041668,35.458332,28.166666,436.43787,4166.09,2499.2227,1666.8673,1.2355199,2.5668344,0.0,10.0,1.4583334,8.28,26.64,16.634998,2.3051248,16.93531,9.88233,261.03226,6.9527545,21.602999,14.126804,268.64682,13.237039,48.96,24.026934,276.78625,11.090103,42.17535,26.320923,274.06647,33.46451,58.89604,43.159428,325.0169,62.212334,111.91137,75.116554,338.46588,167.0,225.0,201.25,1515.0,1548.0,1535.5834,3076.0,3098.0,3086.2083,5647.0,5705.0,5685.4585,8.63,15.72,11.897499,-0.28,6.23,2.5933332,-7.58,-1.11,-2.9937496,6.22,20.75,12.5625,8.080017,18.420013,12.415008,0.246,0.255,0.25108334,1.9612489,10.064649,5.7052417
20171008T0000,9.470529,14.700529,12.332195,45.0,86.0,70.958336,1018.7,1022.5,1019.9168,0.1,0.0,87.025,13.666667,30.041666,86.75,45.734753,1747.0702,618.4922,1128.5778,0.94608,1.6718676,0.0,44.0,12.083333,11.879999,38.88,24.300001,5.6233797,22.530937,16.12995,257.72125,8.4042845,27.44749,21.280745,259.60712,10.829958,61.201057,35.740005,277.6612,12.429127,58.291107,31.297304,290.37567,18.089775,71.28091,44.155796,310.32095,45.435646,102.99398,66.12301,320.103,156.0,185.0,166.625,1497.0,1524.0,1509.0,3053.0,3075.0,3065.5,5648.0,5677.0,5665.75,11.26,14.46,12.766251,3.16,4.88,3.9966667,-4.67,-1.24,-3.1475,8.86,16.5,12.660417,10.550018,14.779999,12.788758,0.244,0.269,0.25337496,1.7087746,8.5052185,4.236725
20171009T0000,8.460529,16.360529,12.445529,57.0,85.0,72.666664,1020.2,1022.2,1021.20416,0.0,0.0,68.708336,4.0416665,2.125,68.708336,131.86739,3548.43,2175.0608,1373.3694,1.04832,1.9993101,1.0,55.0,26.5,4.32,19.8,11.099999,2.5455842,13.797913,7.240925,254.46646,1.1384199,16.65754,7.9636474,273.21283,6.9899354,22.930048,12.582526,275.89172,10.390226,24.448214,14.99989,275.59598,18.391737,36.304707,25.581217,317.6433,52.199997,67.91798,58.439575,323.38293,170.0,182.0,176.625,1511.0,1527.0,1518.0834,3062.0,3083.0,3070.7917,5668.0,5690.0,5678.75,10.74,15.92,12.979583,2.35,4.01,3.13,-3.52,-1.36,-2.2808332,8.11,21.47,13.836666,9.529999,19.080017,13.598755,0.249,0.263,0.2566667,1.6569185,7.863699,4.239233
20171010T0000,7.790529,19.250528,13.264695,51.0,82.0,69.708336,1019.7,1022.0,1020.9209,0.0,0.0,51.837505,17.833334,10.916667,50.375,127.85585,2817.7397,1550.6329,1267.107,0.9316801,1.9941843,4.0,45.0,22.666666,11.5199995,22.319998,16.08,2.9024127,18.36353,8.811267,237.14427,3.9763298,20.892412,11.101314,258.70636,17.057314,36.57855,23.303497,266.66183,18.888851,33.168877,23.429474,273.00687,27.381308,40.142822,33.40329,301.1974,45.241272,75.411194,62.121826,317.8133,167.0,181.0,174.125,1514.0,1540.0,1527.6666,3072.0,3109.0,3090.375,5669.0,5723.0,5688.25,12.98,18.88,15.598332,3.19,7.34,5.4145827,-3.62,-0.36,-1.7220834,7.7,23.15,13.9020815,9.140015,20.540009,13.905423,0.245,0.249,0.24729162,1.9748526,10.916844,5.23208
20171011T0000,10.200529,20.580528,15.260113,54.0,75.0,66.375,1019.0,1022.3,1020.7834,0.0,0.0,14.7541685,6.375,0.0,13.625,662.0756,3906.21,2331.0818,1575.1283,0.9374399,2.3422842,0.0,26.0,6.6666665,6.4799995,20.880001,15.495,0.35999998,8.913181,5.187102,169.77426,0.8049845,11.119281,4.8970313,203.78203,12.57426,50.200314,26.492233,257.78232,26.260265,50.014095,34.347256,252.88434,29.68636,50.911686,40.795555,267.66962,32.11071,57.01768,43.291428,287.80887,161.0,184.0,173.66667,1532.0,1550.0,1538.2084,3106.0,3135.0,3118.0417,5723.0,5760.0,5744.3335,13.33,20.74,16.933332,6.38,11.23,8.080417,-0.26,2.24,0.9725,9.38,24.32,15.8949995,10.450012,21.480011,15.436256,0.243,0.246,0.24445832,3.1049824,11.129264,6.271972
20171012T0000,11.360529,20.010529,15.831364,56.0,83.0,67.333336,1020.2,1027.9,1024.3792,0.0,0.0,8.141666,1.5833334,0.0,7.6666665,548.871,3550.2097,2155.373,1394.8367,0.89423984,2.345781,0.0,32.0,4.9583335,10.799999,29.16,21.000002,2.4149535,21.841648,11.389995,264.51642,4.3498964,25.570139,14.629184,268.0551,18.374111,65.01663,40.95647,268.1877,21.542923,61.30579,40.982716,264.7788,28.948118,63.948406,45.408524,276.33597,32.651028,70.32635,47.397137,295.98322,169.0,233.0,204.33333,1547.0,1598.0,1571.2084,3130.0,3182.0,3151.7083,5737.0,5822.0,5777.7915,14.23,19.13,17.152914,6.7,11.79,8.801667,-1.85,2.88,0.6412501,8.87,23.85,15.298751,10.140015,21.290009,15.081672,0.241,0.244,0.24295837,2.5611496,10.276838,6.109133
20171013T0000,10.520529,21.440529,16.028862,52.0,94.0,72.708336,1025.7,1028.7,1027.2749,0.0,0.0,7.7083335,2.0,6.0833335,2.375,592.57166,3729.99,2220.6057,1509.3844,0.7689599,2.1325762,0.0,0.0,0.0,2.16,10.08,6.1349998,2.6208394,11.165805,5.876967,99.52466,2.2768397,16.58346,8.358387,104.32003,2.8116899,15.546833,8.264388,254.96858,15.03835,21.288757,17.929049,263.8948,17.339897,33.121956,24.617468,271.92432,11.525623,38.600662,25.531275,263.3557,217.0,237.0,227.95833,1588.0,1608.0,1596.4584,3174.0,3206.0,3188.2083,5808.0,5839.0,5822.2085,12.69,20.92,17.020838,8.2,12.04,10.066251,1.39,3.54,2.2620833,9.35,25.59,16.081665,10.399994,22.660004,15.749592,0.24,0.242,0.24049993,0.76129913,12.2435665,5.851052
20171014T0000,11.710529,22.910528,17.189278,47.0,88.0,70.875,1025.9,1028.8,1027.425,0.0,0.0,0.0,0.0,0.0,0.0,659.48334,3711.3,2206.9495,1504.3505,0.7459199,2.288389,0.0,0.0,0.0,2.52,13.32,6.375,4.3349743,8.4042845,6.266884,106.685295,4.6938252,15.0038395,9.869824,114.76877,0.8049845,8.311245,4.980969,217.83807,4.1046314,15.725037,9.677527,252.42874,8.161764,16.981165,12.841241,257.40228,9.826088,22.057161,15.585654,217.04922,219.0,239.0,230.16667,1601.0,1617.0,1608.7084,3200.0,3223.0,3210.625,5833.0,5870.0,5849.75,14.09,22.56,18.434586,12.1,13.9,12.85875,2.42,4.1,3.2916663,9.54,26.12,16.517082,10.830017,23.029999,16.19334,0.24,0.242,0.24033326,1.6478262,14.785491,6.5127788
20171015T0000,12.350529,24.39053,17.360945,32.0,76.0,56.791668,1024.3,1028.2,1026.5376,0.0,0.0,0.0,0.0,0.0,0.0,656.1667,3689.0496,2190.94,1498.11,0.89423996,2.8541014,0.0,0.0,0.0,1.8,17.28,8.835,3.396233,12.7279215,8.572412,118.02901,1.4399999,19.513195,11.02748,127.48576,5.1544156,33.47032,12.983098,234.85892,7.8954163,36.388504,19.575514,243.43495,16.58346,47.684715,25.728563,225.2647,24.014996,50.734455,37.836914,217.68024,206.0,235.0,222.29167,1601.0,1616.0,1609.4584,3210.0,3221.0,3216.3333,5852.0,5868.0,5858.875,15.23,24.59,19.430834,13.89,16.15,14.435834,3.29,4.36,3.8666666,9.38,26.23,16.453749,10.640015,23.050018,16.125843,0.238,0.241,0.23937498,4.087799,18.102688,9.35744
20171016T0000,12.780529,26.280529,18.090948,28.0,60.0,46.125,1023.6,1027.5,1025.6124,0.0,0.0,0.0,0.0,0.0,0.0,652.8333,3672.14,2177.8384,1494.3015,0.86256003,3.1914415,0.0,0.0,0.0,3.2399998,16.919998,8.099998,5.634891,12.7279215,8.763191,113.31771,2.0364676,20.291357,11.148396,122.50276,1.1384199,34.162083,15.726832,250.9423,6.439876,38.344646,15.720395,242.13004,7.2805495,39.28456,24.338806,240.97427,17.518356,53.426956,39.934204,253.21436,200.0,229.0,214.54167,1600.0,1615.0,1606.1666,3205.0,3220.0,3212.1667,5848.0,5870.0,5859.0,16.78,26.19,20.988752,14.37,15.82,14.972083,3.31,5.23,4.0270834,8.46,27.93,16.556667,10.01001,24.420013,16.261675,0.236,0.239,0.23716666,6.538389,22.864689,11.853152
20171017T0000,14.220529,23.250528,18.190947,33.0,60.0,44.25,1019.4,1025.4,1022.55835,0.0,0.0,3.1041667,9.375,0.6666667,0.0,638.0719,3666.7998,2170.6697,1496.1304,0.7891199,2.5406485,0.0,0.0,0.0,1.4399999,11.159999,5.234999,2.5455842,8.759178,5.3573756,118.81079,0.35999998,13.53236,5.937533,115.035675,0.35999998,14.007655,6.9204,285.69284,2.3051248,16.42247,11.635799,248.26831,7.9036193,35.71265,21.323362,227.51556,24.933735,46.449764,35.734272,208.14311,162.0,212.0,189.45833,1549.0,1600.0,1574.2084,3149.0,3206.0,3177.7917,5791.0,5862.0,5827.3335,16.53,23.25,19.759169,13.56,14.7,14.148332,2.89,4.1,3.7249997,9.39,25.89,16.1525,10.830017,22.850006,15.990005,0.235,0.238,0.23608337,7.1092615,18.895878,11.957829
20171018T0000,12.990529,20.97053,16.563446,38.0,79.0,56.541668,1014.0,1019.5,1016.8167,0.0,0.0,30.050001,23.833334,29.5,0.0,636.473,3539.5298,2093.01,1446.5199,0.76464,2.207257,0.0,0.0,0.0,2.16,20.16,8.085,0.71999997,10.799999,4.6309013,125.86038,0.35999998,23.686249,6.214339,135.34515,0.8049845,18.193361,8.884187,158.7495,0.35999998,18.678415,5.3806095,185.51869,7.2,34.778683,17.546728,205.58102,11.269782,32.67285,21.837244,213.0343,118.0,163.0,141.16667,1497.0,1541.0,1515.2084,3086.0,3140.0,3106.25,5703.0,5779.0,5730.7915,14.94,21.22,18.225418,9.51,14.08,11.446248,-0.67,2.61,1.1929166,9.26,24.61,15.719584,10.700012,21.910004,15.54084,0.234,0.237,0.2356667,3.1369858,14.125832,8.560473
20171019T0000,10.220529,22.430529,16.202612,38.0,79.0,55.625,1011.7,1015.2,1013.4292,0.0,0.0,42.524998,42.416668,40.708332,1.25,335.0255,3120.3398,1862.5518,1257.788,0.8539199,2.6332946,0.0,0.0,0.0,4.68,20.880001,12.990001,4.379589,16.179987,10.971096,120.219696,5.1919937,31.950888,18.94475,124.73692,6.849467,23.14103,14.912266,117.592155,5.6920996,25.842384,16.394732,142.61472,18.511143,42.548588,30.53167,223.35353,24.75638,40.93882,31.474043,232.84264,99.0,124.0,111.375,1485.0,1500.0,1491.75,3071.0,3090.0,3081.1667,5683.0,5711.0,5695.0835,15.6,22.89,19.377916,11.62,13.36,12.4675,-1.58,1.99,0.051666643,8.8,25.17,15.737918,10.279999,21.630005,15.459174,0.233,0.235,0.23450004,2.9863043,16.79963,9.148992
20171020T0000,12.060529,21.22053,16.645529,46.0,73.0,59.416668,1013.1,1017.8,1016.30835,0.0,0.0,35.354168,36.0,17.541666,14.75,388.58386,2887.1602,1671.414,1215.7461,0.7488,2.2503486,0.0,77.0,22.625,5.04,36.719997,19.365,0.5091169,24.014996,9.282543,224.60757,0.5091169,28.883131,11.368701,237.0149,6.9899354,53.554157,31.16401,257.01614,4.1046314,55.669785,34.656536,245.82764,21.385939,72.61834,52.74469,237.05489,43.962765,63.050377,53.860287,251.93477,109.0,151.0,137.25,1489.0,1526.0,1510.9584,3083.0,3107.0,3094.0,5691.0,5735.0,5708.6665,16.99,20.82,18.741669,8.83,12.58,10.118334,-2.05,0.82,-0.5158333,10.04,24.31,15.859586,11.390015,20.720001,15.601672,0.232,0.236,0.23362507,4.679014,13.589439,7.7928066
20171021T0000,13.620529,23.31053,17.610949,39.0,81.0,66.75,1014.4,1018.8,1016.48334,3.0,0.0,67.64167,22.583334,52.958332,52.0,355.5412,2667.3298,1573.2479,1094.0819,1.0008,2.3332307,0.0,197.0,57.083332,17.28,34.56,24.585,2.52,25.099514,12.147582,255.31412,4.6800003,30.141266,16.371769,255.94827,26.341572,56.876583,44.508347,262.7027,32.10667,67.59761,47.35295,258.8596,47.588135,85.24781,59.9089,244.57443,52.223583,109.82301,76.23208,254.60722,122.0,159.0,139.5,1497.0,1525.0,1510.2084,3052.0,3106.0,3087.75,5636.0,5736.0,5707.25,14.2,23.47,18.74875,3.94,10.81,8.712917,-4.56,1.17,-0.75833327,12.33,24.84,17.26042,13.52002,21.5,16.775839,0.232,0.257,0.23795836,3.3259068,17.434013,7.250588
20171022T0000,8.390529,13.120529,10.4167795,58.0,77.0,70.375,1018.6,1022.8,1019.87506,0.1,0.0,76.083336,0.0,50.625,75.291664,79.14894,2414.57,1472.4158,942.1543,1.4688001,1.8969421,0.0,97.0,33.291668,28.08,38.88,34.290005,14.20062,30.018473,23.261665,260.66095,21.897945,35.78697,29.948294,261.1985,46.741806,64.456085,56.14828,272.95477,49.195023,71.4371,55.827908,278.4463,40.104065,80.83343,53.385975,269.148,42.05225,127.41355,73.922424,268.38416,155.0,187.0,164.875,1483.0,1506.0,1492.7084,3007.0,3047.0,3021.875,5505.0,5622.0,5539.8335,8.5,13.67,10.553332,-1.42,3.75,0.43083343,-11.19,-7.27,-9.49,8.15,15.84,11.364585,9.899994,14.420013,12.196675,0.252,0.261,0.25533333,2.5892725,5.797982,3.7869933
20171023T0000,7.9605284,12.890529,10.058446,65.0,84.0,74.541664,1022.4,1026.3,1024.1417,0.1,0.0,93.166664,0.0,18.791666,93.166664,93.19149,1996.2699,1196.7631,799.50696,0.9374401,1.5607578,6.0,56.0,31.583334,23.039999,30.239998,26.565002,15.042659,23.42491,19.958107,264.78595,20.478907,29.598919,24.984642,265.24786,32.76,49.32394,41.02071,295.07584,28.856194,47.856983,37.413925,310.98325,41.556225,65.37445,51.525463,328.69806,69.55736,136.66968,110.96755,348.0015,184.0,218.0,199.54167,1502.0,1555.0,1526.5,3019.0,3103.0,3056.0417,5537.0,5697.0,5611.4165,8.06,12.41,9.957083,-1.68,3.08,0.4608333,-11.1,-4.6,-8.391252,8.29,16.36,10.875417,9.160004,14.600006,11.291672,0.251,0.256,0.25387496,1.7293749,5.194186,3.2162259
20171024T0000,10.840529,17.39053,13.7451105,60.0,85.0,75.25,1025.1,1026.8,1025.9625,0.3,0.0,63.862503,16.291666,0.16666667,62.291668,261.32956,2765.2297,1728.8551,1036.3748,0.76031995,1.5281476,0.0,41.0,9.625,3.2399998,20.519999,11.969998,0.5091169,14.113653,5.8479333,247.38013,1.2979984,17.873556,7.2418823,257.26718,18.129137,35.320385,24.478441,272.48322,11.592894,28.62396,19.509096,288.53754,24.087738,52.279385,42.011436,352.12064,46.982414,100.096176,65.902725,351.63834,208.0,224.0,216.75,1551.0,1580.0,1567.4584,3101.0,3168.0,3138.0833,5699.0,5803.0,5760.625,11.14,16.82,14.112499,3.29,8.38,5.8391666,-4.36,1.81,-0.5637502,10.69,21.02,14.124581,11.149994,18.51001,13.776252,0.247,0.255,0.25170842,1.9559593,7.770774,4.114381
20171025T0000,10.280529,21.15053,15.555945,54.0,94.0,73.666664,1024.0,1026.0,1025.2458,0.0,0.0,24.133333,23.958334,20.791666,0.0,494.62338,3211.1199,1881.2876,1329.8325,0.60767996,1.7330669,0.0,0.0,0.0,1.8,8.64,5.67,1.08,7.5685663,4.377783,121.36095,1.08,14.081477,6.1429315,139.10999,5.7599998,20.364674,13.566933,265.99713,7.5942082,23.14103,17.435621,271.86713,21.599998,36.997772,30.50524,304.47366,39.75189,62.938255,52.74558,312.79144,203.0,218.0,211.08333,1570.0,1596.0,1582.4584,3164.0,3199.0,3180.9167,5799.0,5840.0,5820.375,13.3,21.04,16.741667,8.62,13.27,11.653335,2.13,3.5,3.0458333,8.62,23.58,14.737499,9.869995,20.670013,14.337924,0.246,0.248,0.24708326,0.7491932,11.52654,5.339237
20171026T0000,11.690529,22.350529,16.359278,43.0,94.0,71.583336,1024.4,1027.1,1025.7875,0.0,0.0,7.15,16.708334,2.875,0.0,607.436,3192.43,1867.762,1324.668,0.65088,1.9738226,0.0,0.0,0.0,2.16,23.039999,9.915,1.08,9.826088,5.7677345,179.57243,1.9386592,15.158522,8.43884,202.33339,12.313893,31.68,20.813597,271.74326,17.643673,32.998474,24.996346,273.69473,36.93291,54.246635,41.789753,278.25253,43.09487,77.45021,60.3392,298.3424,206.0,227.0,216.0,1589.0,1600.0,1593.1666,3180.0,3200.0,3192.0,5823.0,5844.0,5836.7915,14.46,22.04,17.910835,11.76,13.02,12.462501,2.19,3.61,3.0983336,8.34,24.06,14.984584,9.720001,21.119995,14.686256,0.243,0.246,0.24475002,0.8549166,15.369869,6.075996
20171027T0000,9.060529,14.980529,13.577614,55.0,82.0,68.666664,1023.0,1031.6,1026.6333,0.1,0.0,78.0,25.875,20.208334,58.625,68.12057,1451.59,770.74866,680.8414,0.74448,1.4034637,0.0,100.0,32.0,12.24,27.0,21.854998,5.5887027,18.806337,12.3862915,319.514,8.707238,24.933735,17.48835,318.11566,18.1041,42.598816,29.800842,318.6093,12.738099,45.99273,33.338314,311.19403,48.63332,69.65977,59.286015,319.65826,80.17904,116.84925,101.11725,325.7219,193.0,258.0,222.08333,1556.0,1586.0,1573.2916,3111.0,3171.0,3133.9583,5710.0,5812.0,5750.4585,10.16,18.41,14.482085,-0.34,11.4,5.04875,-4.91,2.08,-1.81875,9.07,16.14,13.288751,11.470001,15.480011,13.6187525,0.242,0.25,0.24529171,2.6923618,7.1645956,4.8821783
20171028T0000,7.3105288,12.980529,9.769279,51.0,79.0,67.541664,1024.3,1032.1,1028.5125,0.0,0.0,61.537502,50.375,28.041666,35.416668,362.14893,2973.49,1740.562,1232.9281,0.9576,1.8088315,0.0,22.0,6.5,5.04,36.719997,20.19,1.8,25.49908,13.988274,278.65393,1.835647,31.782108,18.14279,280.25012,10.296251,57.943226,28.796652,290.9629,13.896187,45.823345,25.38566,309.70905,41.079453,61.93674,51.6024,343.30075,71.32181,94.3516,83.103264,341.09027,201.0,262.0,234.0,1534.0,1580.0,1558.625,3100.0,3129.0,3111.625,5717.0,5751.0,5734.625,7.06,12.21,9.605416,-1.22,5.1,1.17625,-2.4,-1.08,-1.60875,7.31,16.75,10.924167,8.860016,15.25,11.339591,0.243,0.247,0.24566664,2.1788359,7.314838,4.076615
20171029T0000,7.4005284,11.720529,10.263446,61.0,88.0,72.333336,1017.3,1023.1,1019.71674,0.5,0.0,88.25,13.416667,0.20833333,88.25,43.425533,1422.22,643.17194,779.048,0.80639994,1.6593103,0.0,63.0,16.791666,9.0,50.76,38.595005,7.2,38.221085,26.281546,266.07944,14.618837,46.552883,33.639656,267.33575,23.770906,83.359245,60.475693,290.99103,14.05845,83.05396,56.955704,309.58698,41.218033,90.04966,68.87976,321.03912,86.67033,111.66849,101.388245,331.60132,144.0,191.0,163.54167,1482.0,1525.0,1498.5834,3030.0,3092.0,3056.3333,5665.0,5710.0,5683.375,9.04,11.58,10.689167,-1.23,6.98,4.2341666,-5.61,-1.64,-3.0795832,6.79,13.76,10.597916,8.830017,12.920013,10.90417,0.239,0.247,0.24304171,1.3907557,4.9221067,3.4819899
20171030T0000,3.0405285,10.810529,6.392612,54.0,95.0,76.833336,1022.5,1029.3,1025.9667,0.0,0.0,26.704168,0.5416667,0.0,26.541666,459.79788,2974.3796,1734.144,1240.2357,0.61344004,1.299475,0.0,30.0,7.25,6.8399997,18.72,13.064998,2.2768397,13.493999,6.0785193,4.6450653,2.6208394,16.418526,8.748882,7.594635,7.69592,25.929996,14.828259,29.478348,11.620809,20.724247,16.000467,36.370422,35.230373,45.872814,40.834564,2.5018463,57.647224,92.930916,73.12063,341.87592,184.0,236.0,210.58333,1503.0,1551.0,1524.7084,3028.0,3098.0,3056.6667,5634.0,5689.0,5658.9585,3.5,10.14,6.972916,-3.58,-1.59,-2.2658334,-5.58,-0.68,-2.9291668,3.6,14.69,7.765417,5.360016,13.209991,8.480422,0.246,0.25,0.24754171,0.379817,5.950564,2.4981654
20171031T0000,1.4505286,11.130529,5.8734455,49.0,83.0,67.916664,1026.3,1030.1,1028.1332,0.0,0.0,0.0375,0.125,0.0,0.0,604.6833,2933.4397,1706.9177,1226.5222,0.51984,1.2368416,0.0,0.0,0.0,2.16,22.319998,11.639998,1.2979984,8.534353,4.2962956,52.59462,1.8,9.659814,4.881022,21.18135,5.506941,24.933735,12.305,81.08216,2.2768397,20.275385,9.829252,57.03277,18.214718,33.326748,24.886389,0.1768341,35.97299,54.863102,46.72937,353.5321,216.0,240.0,227.25,1540.0,1557.0,1548.0,3089.0,3126.0,3109.5833,5679.0,5720.0,5699.0835,1.84,10.68,6.1829166,-1.95,6.55,2.78125,-3.2,-1.7,-2.4895835,1.07,14.76,6.655416,2.980011,12.980011,7.2270904,0.246,0.248,0.24716662,1.1512737,6.6237664,3.3373823
20171101T0000,4.4105287,16.780529,9.495113,38.0,71.0,57.416668,1020.8,1026.8,1024.1666,0.0,0.0,20.891668,23.666666,18.833334,0.0,547.37976,2929.8796,1701.6047,1228.275,0.5673599,1.6994047,0.0,0.0,0.0,1.8,11.5199995,5.5949993,2.16,9.449572,6.043855,114.282486,1.484318,19.67195,7.913206,126.8462,0.5091169,13.779114,7.317209,149.87419,3.96,18.057508,9.008002,118.7798,1.4399999,20.16,12.567241,340.0946,20.316889,40.550766,29.060793,321.4434,172.0,217.0,197.66667,1531.0,1560.0,1547.0,3109.0,3132.0,3120.5417,5708.0,5731.0,5718.0,6.38,17.13,11.064168,6.83,9.01,8.154583,-2.11,-0.01,-1.2704169,3.23,18.37,9.1975,4.6400146,15.839996,9.166671,0.244,0.247,0.24533333,2.5953708,10.936359,5.579828
20171102T0000,9.320529,17.90053,13.255947,36.0,70.0,53.833332,1016.2,1020.7,1018.21246,0.0,0.0,82.208336,65.041664,70.75,16.625,176.80852,2809.73,1630.5469,1179.1831,0.81216,2.194127,0.0,42.0,7.5,2.8799999,33.12,19.92,2.5959969,24.482647,11.135635,254.34808,1.609969,29.179993,13.207189,260.08096,13.217443,68.896515,44.338245,261.83124,20.188908,62.059025,45.813313,261.78683,20.746122,47.813637,42.168137,269.53238,35.302032,66.99483,54.956417,290.47208,137.0,169.0,151.95833,1496.0,1527.0,1507.5834,3058.0,3103.0,3074.4583,5656.0,5706.0,5676.3335,11.76,17.81,14.955834,5.46,8.57,6.53,-1.96,-0.02,-1.2879168,6.22,19.84,12.267083,7.2700195,17.429993,11.745007,0.241,0.245,0.24375002,4.8214903,10.701145,7.121289
20171103T0000,10.240529,15.950529,13.123028,63.0,84.0,72.791664,1014.0,1018.2,1016.175,0.0,0.0,21.604166,5.0,0.25,20.041666,528.5008,2788.3699,1616.261,1172.1089,0.50399995,1.433396,0.0,43.0,9.833333,1.08,18.0,9.269999,1.8,7.69592,4.820795,254.62375,0.71999997,15.84409,6.180668,294.8331,2.0991426,33.672993,17.089733,252.40758,4.829907,42.51812,23.264765,258.6308,12.181625,39.18712,24.906807,303.3572,11.620809,39.6,26.359732,291.14276,117.0,153.0,135.625,1472.0,1505.0,1488.0416,3057.0,3072.0,3062.9167,5663.0,5686.0,5674.1665,12.84,16.01,14.474999,5.23,9.01,6.609167,-1.77,0.73,-0.1429166,8.43,19.44,13.002915,9.700012,17.209991,12.923339,0.241,0.245,0.2425,2.1283607,6.693362,4.1944923
20171104T0000,9.900529,19.330528,14.017198,50.0,86.0,68.875,1010.4,1014.2,1012.2249,0.3,0.0,79.875,58.916668,60.791668,48.5,133.10815,2136.89,1306.1694,830.7206,0.57456,1.6076342,0.0,122.0,31.375,8.28,27.72,17.864998,1.1384199,17.31746,8.68381,173.33334,0.71999997,20.730501,11.19737,205.7407,16.870138,57.067665,37.660015,252.13623,30.173496,59.136505,41.69136,250.0651,22.42427,57.20489,43.98383,230.06573,37.1969,59.904045,50.651295,230.21188,88.0,117.0,102.666664,1455.0,1477.0,1464.7916,3019.0,3057.0,3036.0,5599.0,5656.0,5624.625,13.34,20.01,16.218332,6.45,9.18,7.848333,-3.73,0.49,-1.8883333,7.6,20.71,13.177501,8.709991,17.559998,12.720421,0.242,0.246,0.24374998,1.7122164,11.195294,5.487931
20171105T0000,6.6705284,14.090529,9.858862,68.0,93.0,79.708336,1007.3,1017.2,1012.0374,19.3,0.0,100.0,84.916664,98.25,90.958336,0.0,500.18,45.679024,454.50095,1.0281601,0.7566159,0.0,140.0,36.125,16.919998,38.16,23.369995,5.0142193,35.320385,15.508203,277.20105,7.92,46.696037,21.200027,274.85022,21.915691,63.197174,40.396275,278.17108,22.86496,54.052773,37.85822,288.59137,10.483357,58.338882,33.71156,261.65778,49.435486,80.01562,66.64078,209.81892,62.0,141.0,100.458336,1410.0,1453.0,1432.1666,2953.0,3006.0,2970.5417,5453.0,5587.0,5518.6665,7.16,15.92,10.760415,-3.05,7.14,1.6454171,-12.78,-3.0,-7.2216663,6.99,12.84,9.891251,8.100006,13.350006,10.730423,0.246,0.335,0.28891668,0.7617636,5.13533,2.5484743
20171106T0000,2.2005286,9.560529,5.6713624,58.0,91.0,77.833336,1016.0,1023.3,1020.22076,0.3,0.0,82.875,13.833333,18.166666,80.75,39.553722,2266.8298,1279.6156,987.21436,1.12896,1.1173397,0.0,64.0,14.291667,16.56,29.519999,24.54,8.089993,22.7057,16.710695,356.28262,11.4862,25.223133,21.873793,359.505,24.184391,47.297203,35.951702,32.150406,29.568253,41.38121,35.11275,47.044693,12.397806,47.06234,35.243275,56.688057,12.4811535,47.161373,31.18379,103.06277,131.0,189.0,164.58333,1440.0,1503.0,1473.625,2948.0,3020.0,2981.6667,5439.0,5573.0,5500.5,2.53,9.6,5.924166,-4.16,-1.66,-3.0175,-13.83,-8.65,-12.149583,2.15,12.65,6.733332,4.2400208,11.380005,7.5970902,0.273,0.293,0.28108335,0.6431155,4.993814,2.1820843
